img,joints,cartesians,yolo_midpoint,our_midpoint,class
img68.png,"[120.29, 2.3, 50.66, 33.68, -60.1, 70.52]","[[-127.33, 286.61, 363.56], [0.01, 0.009, -0.694, -0.72]]","[348.068, 97.706]","[351.302, 127.292]",2.0
img68.png,"[140.21, 50.05, 21.83, 49.6, -80.2, 76.34]","[[-284.28, 307.06, 200.77], [0.01, 0.009, -0.694, -0.72]]","[220.381, 223.544]","[220.133, 253.266]",0.0
img68.png,"[143.93, 26.41, 21.33, 58.98, -67.48, 54.83]","[[-305.01, 292.73, 358.06], [0.01, 0.009, -0.694, -0.72]]","[197.038, 96.968]","[199.354, 127.292]",1.0
img69.png,"[119.4, 0.95, 51.63, 32.82, -59.5, 70.81]","[[-121.49, 284.14, 365.28], [0.01, 0.009, -0.694, -0.72]]","[347.078, 97.775]","[346.107, 129.89]",2.0
img69.png,"[84.84, -4.47, 56.88, -8.2, -54.81, 95.05]","[[17.74, 289.69, 365.23], [0.01, 0.009, -0.694, -0.72]]","[460.766, 94.805]","[460.393, 122.097]",1.0
img70.png,"[83.43, 35.97, 53.88, -8.11, -91.96, 90.07]","[[24.32, 299.79, 209.35], [0.01, 0.009, -0.694, -0.72]]","[447.388, 214.435]","[451.302, 241.578]",2.0
img70.png,"[85.15, -5.92, 58.08, -7.85, -54.54, 94.86]","[[16.07, 283.87, 365.65], [0.01, 0.009, -0.694, -0.72]]","[461.42, 95.342]","[457.795, 120.799]",1.0
img71.png,"[84.22, 36.79, 52.74, -7.32, -91.65, 90.11]","[[21.63, 304.88, 207.44], [0.01, 0.009, -0.694, -0.72]]","[447.526, 213.966]","[450.003, 245.474]",2.0
img71.png,"[45.68, 14.29, 34.76, -52.53, -64.64, 121.42]","[[219.84, 299.05, 372.05], [0.01, 0.009, -0.694, -0.72]]","[587.01, 94.452]","[605.847, 120.799]",1.0
img72.png,"[83.11, 35.44, 54.93, -8.44, -92.48, 90.0]","[[25.02, 294.9, 210.18], [0.01, 0.009, -0.694, -0.72]]","[447.401, 213.733]","[451.302, 244.175]",2.0
img72.png,"[117.7, 37.66, 52.5, 26.17, -92.25, 90.12]","[[-110.78, 279.2, 204.21], [0.01, 0.009, -0.694, -0.72]]","[349.762, 221.971]","[353.899, 249.37]",1.0
img73.png,"[116.41, 38.15, 51.42, 24.87, -91.72, 89.87]","[[-108.25, 286.05, 203.51], [0.01, 0.009, -0.694, -0.72]]","[349.862, 221.695]","[355.198, 251.968]",1.0
img73.png,"[82.81, 35.94, 55.72, -8.74, -93.75, 89.8]","[[25.57, 289.89, 207.36], [0.01, 0.009, -0.694, -0.72]]","[450.397, 215.689]","[453.899, 245.474]",0.0
img74.png,"[65.42, 37.51, 48.68, -26.11, -88.69, 91.73]","[[103.84, 303.19, 210.15], [0.01, 0.009, -0.694, -0.72]]","[496.284, 213.458]","[508.445, 242.877]",0.0
img74.png,"[134.03, 44.37, 35.36, 42.7, -84.53, 83.1]","[[-218.45, 295.92, 200.98], [0.01, 0.009, -0.694, -0.72]]","[269.483, 222.564]","[272.081, 250.669]",1.0
img75.png,"[65.99, 38.11, 46.68, -25.56, -87.41, 92.3]","[[105.4, 312.86, 210.68], [0.01, 0.009, -0.694, -0.72]]","[496.182, 215.242]","[511.127, 241.091]",0.0
img76.png,"[65.72, 38.1, 47.85, -25.81, -88.46, 91.82]","[[104.07, 306.9, 208.81], [0.01, 0.009, -0.694, -0.72]]","[497.284, 212.958]","[511.598, 241.562]",0.0
img76.png,"[48.41, 12.43, 37.62, -49.54, -63.89, 119.32]","[[200.99, 300.56, 369.73], [0.01, 0.009, -0.694, -0.72]]","[579.015, 95.406]","[599.643, 122.443]",2.0
img76.png,"[132.72, 45.38, 31.59, 41.6, -82.32, 81.44]","[[-224.78, 313.25, 203.86], [0.01, 0.009, -0.694, -0.72]]","[267.719, 218.591]","[269.592, 247.212]",1.0
img77.png,"[125.93, 5.96, 47.16, 39.63, -62.26, 67.53]","[[-157.59, 286.7, 361.63], [0.01, 0.009, -0.694, -0.72]]","[318.485, 99.126]","[321.854, 128.563]",2.0
img77.png,"[63.56, 36.74, 52.13, -27.96, -91.11, 90.59]","[[103.8, 284.55, 208.47], [0.01, 0.009, -0.694, -0.72]]","[496.945, 213.751]","[509.715, 241.091]",0.0
img77.png,"[142.49, 26.29, 21.02, 57.86, -66.44, 55.0]","[[-300.04, 300.74, 360.17], [0.01, 0.009, -0.694, -0.72]]","[203.952, 98.377]","[200.851, 127.622]",1.0
img78.png,"[64.52, 37.4, 49.97, -27.0, -89.77, 91.25]","[[104.67, 295.6, 208.66], [0.01, 0.009, -0.694, -0.72]]","[497.183, 213.682]","[510.656, 241.091]",0.0
img78.png,"[125.12, 6.67, 45.97, 38.94, -61.57, 67.62]","[[-157.38, 292.99, 363.26], [0.01, 0.009, -0.694, -0.72]]","[319.268, 98.315]","[321.383, 126.209]",2.0
img78.png,"[140.89, 47.43, 28.38, 49.83, -82.88, 79.25]","[[-266.33, 286.87, 199.7], [0.01, 0.009, -0.694, -0.72]]","[237.648, 220.858]","[238.988, 252.391]",1.0
img79.png,"[58.74, 38.12, 47.58, -32.78, -88.49, 92.38]","[[132.52, 293.44, 209.15], [0.01, 0.009, -0.694, -0.72]]","[514.905, 212.487]","[530.902, 240.621]",0.0
img79.png,"[144.04, 23.04, 25.76, 58.71, -68.09, 55.77]","[[-291.11, 281.73, 360.02], [0.01, 0.009, -0.694, -0.72]]","[211.545, 97.706]","[210.739, 130.447]",2.0
img79.png,"[139.81, 47.72, 27.46, 48.82, -82.27, 78.94]","[[-265.26, 294.34, 200.25], [0.01, 0.009, -0.694, -0.72]]","[237.366, 221.169]","[238.988, 254.745]",1.0
img80.png,"[116.75, 37.65, 50.85, 25.2, -90.75, 89.41]","[[-111.21, 288.73, 206.37], [0.01, 0.009, -0.694, -0.72]]","[346.011, 218.89]","[351.987, 249.095]",1.0
img80.png,"[52.63, 38.83, 43.93, -38.96, -86.47, 94.6]","[[166.06, 291.91, 212.23], [0.01, 0.009, -0.694, -0.72]]","[538.123, 210.535]","[553.502, 240.15]",2.0
img80.png,"[46.43, 12.75, 37.26, -51.46, -64.85, 120.26]","[[209.89, 294.58, 369.6], [0.01, 0.009, -0.694, -0.72]]","[581.698, 94.497]","[606.705, 121.972]",0.0
img81.png,"[54.63, 39.95, 41.04, -37.05, -84.91, 95.47]","[[165.8, 308.23, 212.31], [0.01, 0.009, -0.694, -0.72]]","[535.191, 209.646]","[549.264, 236.854]",2.0
img81.png,"[115.8, 0.72, 51.28, 29.01, -57.86, 72.66]","[[-108.35, 292.03, 367.77], [0.01, 0.009, -0.694, -0.72]]","[354.106, 94.777]","[360.462, 126.209]",0.0
img81.png,"[144.87, 52.02, 17.62, 54.47, -80.03, 73.6]","[[-315.58, 292.63, 200.05], [0.01, 0.009, -0.694, -0.72]]","[199.711, 223.201]","[198.968, 252.391]",1.0
img82.png,"[122.11, 5.23, 47.21, 35.81, -60.31, 69.14]","[[-142.35, 295.72, 364.79], [0.01, 0.009, -0.694, -0.72]]","[327.642, 97.717]","[334.567, 127.622]",0.0
img82.png,"[59.85, 38.54, 46.22, -31.69, -87.65, 92.81]","[[131.42, 301.51, 209.49], [0.01, 0.009, -0.694, -0.72]]","[522.367, 211.747]","[529.019, 241.091]",2.0
img82.png,"[81.38, 36.45, 51.87, -10.15, -90.46, 90.35]","[[33.91, 308.43, 209.99], [0.01, 0.009, -0.694, -0.72]]","[452.449, 211.674]","[453.686, 242.033]",1.0
img83.png,"[81.32, -3.05, 55.11, -12.52, -54.85, 97.72]","[[32.25, 295.87, 367.15], [0.01, 0.009, -0.694, -0.72]]","[467.859, 93.942]","[474.402, 122.914]",0.0
img83.png,"[47.0, 42.3, 35.4, -44.88, -83.35, 98.7]","[[212.49, 301.89, 212.18], [0.01, 0.009, -0.694, -0.72]]","[579.945, 211.028]","[585.518, 237.796]",2.0
img83.png,"[63.22, 37.5, 48.71, -28.3, -88.77, 91.85]","[[112.57, 298.83, 210.12], [0.01, 0.009, -0.694, -0.72]]","[501.996, 212.102]","[515.365, 241.562]",1.0
img84.png,"[43.17, 43.49, 32.36, -48.85, -82.73, 100.67]","[[236.95, 296.01, 212.8], [0.01, 0.009, -0.694, -0.72]]","[581.269, 210.21]","[602.939, 238.266]",2.0
img84.png,"[53.51, 9.25, 41.76, -44.12, -62.18, 116.05]","[[169.23, 303.32, 368.44], [0.01, 0.009, -0.694, -0.72]]","[571.013, 96.214]","[579.397, 123.855]",1.0
img84.png,"[72.61, -1.33, 53.66, -22.82, -56.74, 103.77]","[[67.93, 294.93, 366.28], [0.01, 0.009, -0.694, -0.72]]","[486.364, 95.289]","[498.886, 124.797]",0.0
img85.png,"[42.13, 42.75, 33.78, -49.82, -83.35, 100.31]","[[236.64, 287.72, 213.54], [0.01, 0.009, -0.694, -0.72]]","[581.005, 210.226]","[603.409, 237.796]",2.0
img85.png,"[43.86, 12.97, 36.83, -53.96, -66.03, 121.54]","[[220.88, 286.02, 370.26], [0.01, 0.009, -0.694, -0.72]]","[595.115, 95.742]","[615.651, 121.972]",1.0
img85.png,"[60.52, -1.06, 53.48, -36.29, -60.45, 111.22]","[[113.54, 276.21, 365.94], [0.01, 0.009, -0.694, -0.72]]","[518.23, 95.78]","[537.023, 123.384]",0.0
img86.png,"[121.32, 0.67, 51.97, 34.89, -60.19, 69.72]","[[-127.75, 278.72, 365.1], [0.01, 0.009, -0.694, -0.72]]","[339.379, 98.748]","[343.041, 129.505]",2.0
img86.png,"[120.22, 38.0, 51.43, 28.67, -91.61, 89.78]","[[-122.33, 278.67, 204.11], [0.01, 0.009, -0.694, -0.72]]","[342.28, 219.972]","[347.279, 250.979]",1.0
img86.png,"[146.34, 26.62, 20.77, 61.21, -68.73, 53.64]","[[-315.68, 280.84, 359.15], [0.01, 0.009, -0.694, -0.72]]","[189.01, 97.604]","[188.139, 131.388]",0.0
img87.png,"[118.5, 1.5, 51.28, 31.78, -59.38, 71.47]","[[-119.07, 287.65, 364.39], [0.01, 0.009, -0.694, -0.72]]","[351.405, 97.956]","[354.812, 126.68]",2.0
img87.png,"[136.85, 12.87, 39.11, 50.95, -66.18, 61.46]","[[-221.74, 278.01, 361.06], [0.01, 0.009, -0.694, -0.72]]","[264.499, 100.557]","[264.884, 130.447]",0.0
img87.png,"[124.84, 39.56, 46.7, 33.29, -88.98, 88.0]","[[-151.3, 286.55, 204.02], [0.01, 0.009, -0.694, -0.72]]","[322.348, 220.97]","[325.15, 251.45]",1.0
img88.png,"[119.4, -0.42, 53.13, 32.78, -59.61, 70.89]","[[-118.11, 278.14, 364.78], [0.01, 0.009, -0.694, -0.72]]","[352.052, 97.259]","[355.283, 124.797]",2.0
img88.png,"[47.45, 41.28, 37.95, -44.32, -84.37, 97.56]","[[203.21, 295.39, 211.94], [0.01, 0.009, -0.694, -0.72]]","[564.855, 211.98]","[581.751, 240.15]",0.0
img88.png,"[123.26, 39.96, 45.61, 31.71, -88.35, 87.73]","[[-148.09, 294.77, 203.89], [0.01, 0.009, -0.694, -0.72]]","[322.44, 221.866]","[325.621, 251.92]",1.0
img89.png,"[45.96, 40.65, 39.27, -45.75, -85.05, 97.26]","[[204.99, 285.94, 212.43], [0.01, 0.009, -0.694, -0.72]]","[563.779, 213.108]","[580.81, 240.15]",0.0
img89.png,"[84.06, -6.1, 57.64, -9.25, -54.02, 95.8]","[[20.22, 284.71, 368.16], [0.01, 0.009, -0.694, -0.72]]","[465.582, 93.643]","[470.165, 123.855]",2.0
img89.png,"[78.79, 35.71, 57.36, -12.79, -95.1, 89.38]","[[39.14, 279.22, 206.57], [0.01, 0.009, -0.694, -0.72]]","[459.205, 216.513]","[464.044, 242.504]",1.0
img90.png,"[60.03, 38.2, 47.95, -31.49, -88.82, 92.07]","[[126.49, 294.67, 208.23], [0.01, 0.009, -0.694, -0.72]]","[513.082, 212.726]","[528.077, 241.091]",0.0
img90.png,"[83.07, -5.86, 57.96, -10.4, -54.68, 96.42]","[[23.8, 283.56, 365.93], [0.01, 0.009, -0.694, -0.72]]","[465.308, 94.254]","[469.694, 123.384]",2.0
img90.png,"[42.24, 13.0, 36.41, -55.6, -66.67, 122.55]","[[227.86, 280.58, 371.96], [0.01, 0.009, -0.694, -0.72]]","[590.748, 94.954]","[628.363, 123.384]",1.0
img91.png,"[125.31, 5.7, 46.64, 39.24, -61.43, 67.3]","[[-156.1, 289.59, 364.96], [0.01, 0.009, -0.694, -0.72]]","[313.594, 98.978]","[320.442, 127.151]",2.0
img92.png,"[125.71, 6.22, 46.39, 39.57, -61.78, 67.28]","[[-158.53, 289.75, 363.64], [0.01, 0.009, -0.694, -0.72]]","[313.571, 98.531]","[319.971, 126.209]",2.0
img92.png,"[85.72, 36.99, 51.09, -5.82, -90.2, 90.25]","[[16.19, 313.76, 208.81], [0.01, 0.009, -0.694, -0.72]]","[450.07, 223.357]","[450.861, 243.446]",0.0
img92.png,"[114.11, 38.38, 49.25, 22.55, -89.92, 89.14]","[[-104.07, 300.17, 205.48], [0.01, 0.009, -0.694, -0.72]]","[356.939, 219.329]","[358.579, 250.037]",1.0
img93.png,"[117.43, 4.27, 47.97, 30.76, -58.57, 71.79]","[[-121.89, 303.02, 366.0], [0.01, 0.009, -0.694, -0.72]]","[347.939, 96.564]","[347.75, 123.384]",2.0
img93.png,"[70.73, 36.98, 49.02, -20.81, -88.37, 91.47]","[[81.68, 311.05, 211.94], [0.01, 0.009, -0.694, -0.72]]","[480.354, 218.41]","[492.294, 242.033]",0.0
img93.png,"[144.22, 51.78, 18.07, 53.81, -79.97, 73.9]","[[-311.73, 295.21, 200.27], [0.01, 0.009, -0.694, -0.72]]","[197.788, 223.764]","[198.055, 253.266]",1.0
img94.png,"[124.03, 41.45, 41.75, 32.52, -86.38, 86.41]","[[-160.92, 307.28, 203.44], [0.01, 0.009, -0.694, -0.72]]","[310.829, 221.844]","[317.536, 253.266]",1.0
img94.png,"[42.86, 42.69, 34.04, -49.08, -83.36, 100.05]","[[233.03, 289.94, 213.23], [0.01, 0.009, -0.694, -0.72]]","[578.76, 211.655]","[607.146, 241.578]",0.0
img94.png,"[39.57, 11.59, 38.65, -57.74, -68.56, 122.82]","[[230.24, 263.81, 369.78], [0.01, 0.009, -0.694, -0.72]]","[590.86, 95.272]","[622.731, 123.396]",2.0
img95.png,"[83.21, -5.43, 57.24, -10.26, -54.37, 96.38]","[[23.62, 286.61, 367.37], [0.01, 0.009, -0.694, -0.72]]","[460.323, 94.197]","[465.588, 122.097]",1.0
img95.png,"[43.22, 14.44, 34.14, -55.0, -65.67, 122.9]","[[230.98, 290.79, 373.99], [0.01, 0.009, -0.694, -0.72]]","[590.173, 95.79]","[624.029, 122.097]",2.0
img96.png,"[44.14, 16.12, 32.95, -53.97, -65.46, 122.07]","[[231.8, 298.74, 369.72], [0.01, 0.009, -0.694, -0.72]]","[590.728, 95.788]","[625.328, 122.097]",2.0
img96.png,"[84.53, -3.27, 54.99, -8.65, -54.16, 95.41]","[[19.67, 297.52, 368.5], [0.01, 0.009, -0.694, -0.72]]","[461.89, 92.404]","[466.886, 123.396]",0.0
img97.png,"[84.28, -8.91, 60.26, -9.0, -53.81, 95.67]","[[18.16, 272.4, 367.24], [0.01, 0.009, -0.694, -0.72]]","[462.022, 92.678]","[464.289, 125.994]",0.0
img97.png,"[42.99, 14.34, 34.84, -54.99, -66.13, 122.45]","[[230.12, 288.27, 371.48], [0.01, 0.009, -0.694, -0.72]]","[588.864, 94.425]","[620.133, 120.799]",1.0
img98.png,"[115.62, 37.57, 51.14, 24.07, -90.93, 89.52]","[[-106.31, 289.61, 206.33], [0.01, 0.009, -0.694, -0.72]]","[356.1, 223.73]","[359.094, 249.37]",0.0
img98.png,"[84.32, 35.82, 54.52, -7.22, -92.45, 90.01]","[[20.45, 297.04, 209.18], [0.01, 0.009, -0.694, -0.72]]","[450.682, 217.816]","[451.302, 246.773]",1.0
img99.png,"[58.12, 38.97, 44.18, -33.47, -86.39, 93.83]","[[143.5, 305.71, 211.09], [0.01, 0.009, -0.694, -0.72]]","[524.416, 211.196]","[537.016, 241.578]",2.0
img99.png,"[83.88, -4.42, 56.76, -9.37, -54.82, 95.77]","[[21.44, 289.8, 365.56], [0.01, 0.009, -0.694, -0.72]]","[461.268, 93.624]","[464.289, 122.097]",0.0
img99.png,"[44.52, 14.21, 35.12, -53.51, -65.41, 121.68]","[[223.5, 293.64, 370.97], [0.01, 0.009, -0.694, -0.72]]","[588.41, 95.231]","[616.237, 122.097]",1.0
img100.png,"[117.02, 2.03, 50.71, 30.15, -58.88, 72.33]","[[-114.66, 292.94, 364.5], [0.01, 0.009, -0.694, -0.72]]","[357.283, 96.504]","[360.393, 124.695]",2.0
img100.png,"[115.65, 37.48, 53.88, 24.14, -93.35, 90.61]","[[-100.24, 276.64, 203.35], [0.01, 0.009, -0.694, -0.72]]","[352.647, 224.808]","[360.393, 253.266]",0.0
img100.png,"[44.27, 14.16, 35.28, -53.71, -65.61, 121.69]","[[224.05, 292.25, 370.55], [0.01, 0.009, -0.694, -0.72]]","[588.011, 93.509]","[616.237, 120.799]",1.0
img101.png,"[84.97, -6.0, 58.14, -8.07, -54.52, 95.0]","[[16.68, 283.51, 365.72], [0.01, 0.009, -0.694, -0.72]]","[457.101, 92.921]","[460.393, 124.695]",2.0
img101.png,"[58.99, 0.4, 52.1, -37.9, -61.08, 112.02]","[[122.36, 278.72, 365.65], [0.01, 0.009, -0.694, -0.72]]","[532.733, 97.415]","[542.211, 125.994]",0.0
img101.png,"[42.63, 14.09, 36.09, -54.96, -66.9, 121.7]","[[228.25, 283.85, 367.41], [0.01, 0.009, -0.694, -0.72]]","[594.024, 97.006]","[613.64, 120.799]",1.0
img102.png,"[145.69, 29.37, 16.72, 61.1, -67.71, 52.65]","[[-325.96, 293.06, 358.89], [0.01, 0.009, -0.694, -0.72]]","[178.856, 99.846]","[185.068, 129.89]",2.0
img102.png,"[136.16, 12.38, 40.05, 50.14, -66.14, 62.12]","[[-216.53, 278.0, 359.7], [0.01, 0.009, -0.694, -0.72]]","[266.784, 99.824]","[266.886, 128.591]",0.0
img102.png,"[116.61, 4.73, 48.22, 29.63, -58.94, 72.71]","[[-118.41, 304.48, 362.86], [0.01, 0.009, -0.694, -0.72]]","[349.496, 96.338]","[353.899, 123.396]",1.0
img103.png,"[57.81, 0.07, 52.33, -39.18, -61.45, 112.75]","[[125.95, 275.08, 366.09], [0.01, 0.009, -0.694, -0.72]]","[537.759, 96.319]","[546.91, 122.443]",2.0
img103.png,"[85.56, -1.89, 54.35, -7.32, -54.81, 94.51]","[[15.94, 301.84, 365.67], [0.01, 0.009, -0.694, -0.72]]","[458.384, 94.889]","[462.161, 123.855]",0.0
img103.png,"[86.45, 35.16, 59.04, -5.11, -96.29, 89.68]","[[10.64, 274.73, 207.08], [0.01, 0.009, -0.694, -0.72]]","[443.701, 216.234]","[443.328, 241.091]",1.0
img104.png,"[117.06, 37.28, 54.77, 25.57, -93.96, 90.94]","[[-103.24, 270.23, 203.18], [0.01, 0.009, -0.694, -0.72]]","[352.999, 222.727]","[358.579, 248.625]",0.0
img104.png,"[58.38, 2.89, 49.23, -38.67, -61.01, 112.63]","[[131.39, 288.49, 366.93], [0.01, 0.009, -0.694, -0.72]]","[532.033, 96.126]","[547.852, 121.501]",2.0
img104.png,"[86.25, 35.99, 56.06, -5.29, -94.15, 89.86]","[[12.3, 289.27, 206.79], [0.01, 0.009, -0.694, -0.72]]","[444.17, 216.539]","[442.857, 243.446]",1.0
img105.png,"[40.47, 41.94, 37.1, -51.26, -85.22, 98.58]","[[231.28, 270.93, 210.3], [0.01, 0.009, -0.694, -0.72]]","[583.848, 211.72]","[604.351, 239.208]",1.0
img105.png,"[42.82, 14.15, 35.04, -55.14, -66.23, 122.5]","[[230.12, 286.93, 371.6], [0.01, 0.009, -0.694, -0.72]]","[590.045, 95.036]","[624.126, 119.147]",2.0
img106.png,"[44.85, 15.04, 34.07, -53.28, -65.11, 121.73]","[[225.41, 298.1, 370.92], [0.01, 0.009, -0.694, -0.72]]","[587.865, 93.108]","[617.534, 120.559]",2.0
img106.png,"[42.76, 43.01, 33.51, -49.19, -83.24, 100.22]","[[234.95, 290.98, 212.73], [0.01, 0.009, -0.694, -0.72]]","[583.998, 211.348]","[605.293, 241.091]",1.0
img106.png,"[84.83, -6.91, 59.37, -8.21, -54.86, 95.04]","[[16.72, 278.11, 363.89], [0.01, 0.009, -0.694, -0.72]]","[456.555, 90.87]","[459.807, 122.443]",0.0
img107.png,"[118.12, -0.58, 53.7, 31.25, -59.54, 71.9]","[[-112.44, 278.75, 363.06], [0.01, 0.009, -0.694, -0.72]]","[355.519, 95.599]","[361.875, 123.855]",1.0
img107.png,"[83.85, -4.41, 56.89, -9.4, -54.97, 95.77]","[[21.51, 289.35, 364.95], [0.01, 0.009, -0.694, -0.72]]","[463.459, 92.556]","[471.107, 121.03]",0.0
img107.png,"[147.8, 28.06, 19.1, 62.54, -69.49, 52.91]","[[-326.61, 276.35, 357.07], [0.01, 0.009, -0.694, -0.72]]","[178.85, 98.449]","[180.135, 125.268]",2.0
img108.png,"[42.25, 42.59, 36.25, -49.52, -84.83, 98.52]","[[227.43, 280.27, 208.69], [0.01, 0.009, -0.694, -0.72]]","[584.481, 210.189]","[601.951, 238.981]",1.0
img108.png,"[84.11, -4.85, 57.01, -9.11, -54.63, 95.63]","[[20.41, 288.49, 366.11], [0.01, 0.009, -0.694, -0.72]]","[462.198, 92.677]","[472.081, 124.695]",0.0
img108.png,"[149.09, 25.92, 22.0, 63.38, -70.61, 53.22]","[[-321.41, 263.22, 358.22], [0.01, 0.009, -0.694, -0.72]]","[179.292, 98.357]","[179.873, 131.188]",2.0
img109.png,"[145.2, 51.66, 18.72, 54.7, -80.55, 74.13]","[[-313.25, 288.28, 199.2], [0.01, 0.009, -0.694, -0.72]]","[194.238, 225.64]","[194.159, 257.162]",0.0
img109.png,"[40.36, 13.0, 36.77, -57.19, -67.88, 122.96]","[[233.71, 272.17, 370.4], [0.01, 0.009, -0.694, -0.72]]","[589.624, 93.552]","[624.597, 121.03]",1.0
img109.png,"[117.0, 37.11, 52.56, 25.46, -91.8, 89.91]","[[-108.48, 281.01, 206.39], [0.01, 0.009, -0.694, -0.72]]","[349.802, 221.617]","[356.695, 251.45]",2.0
img110.png,"[147.4, 50.45, 21.73, 56.61, -82.15, 75.24]","[[-311.31, 269.79, 198.47], [0.01, 0.009, -0.694, -0.72]]","[195.094, 225.012]","[192.376, 257.1]",0.0
img110.png,"[135.31, 10.11, 42.87, 49.12, -66.1, 62.95]","[[-204.62, 272.46, 359.51], [0.01, 0.009, -0.694, -0.72]]","[278.054, 97.432]","[279.48, 126.68]",1.0
img110.png,"[114.77, 38.47, 50.33, 23.22, -91.01, 89.59]","[[-104.28, 293.72, 203.56], [0.01, 0.009, -0.694, -0.72]]","[350.2, 222.454]","[357.637, 250.979]",2.0
img111.png,"[44.05, 43.89, 32.88, -47.89, -83.18, 99.83]","[[231.25, 297.48, 209.26], [0.01, 0.009, -0.694, -0.72]]","[581.092, 210.622]","[602.939, 237.796]",2.0
img111.png,"[85.91, 35.19, 59.1, -5.66, -96.37, 89.63]","[[12.52, 274.24, 206.91], [0.01, 0.009, -0.694, -0.72]]","[445.327, 217.115]","[445.682, 242.033]",0.0
img112.png,"[126.51, 5.71, 47.81, 40.1, -62.79, 67.52]","[[-158.23, 283.09, 360.1], [0.01, 0.009, -0.694, -0.72]]","[317.191, 97.03]","[319.5, 126.209]",1.0
img113.png,"[117.29, 0.92, 52.25, 30.32, -59.33, 72.43]","[[-112.59, 286.46, 362.85], [0.01, 0.009, -0.694, -0.72]]","[354.734, 95.973]","[359.05, 125.738]",1.0
img113.png,"[116.67, 38.25, 52.23, 25.14, -92.55, 90.26]","[[-107.22, 281.58, 202.12], [0.01, 0.009, -0.694, -0.72]]","[352.516, 220.08]","[358.108, 250.037]",2.0
img113.png,"[40.43, 42.59, 35.48, -51.37, -84.62, 99.35]","[[236.8, 275.31, 210.4], [0.01, 0.009, -0.694, -0.72]]","[580.628, 211.4]","[603.88, 239.679]",0.0
img114.png,"[62.98, 38.71, 47.42, -28.54, -88.71, 91.9]","[[115.76, 302.74, 206.77], [0.01, 0.009, -0.694, -0.72]]","[506.622, 215.121]","[520.073, 244.858]",2.0
img114.png,"[86.41, -4.92, 57.3, -6.28, -54.65, 93.89]","[[11.64, 288.13, 365.18], [0.01, 0.009, -0.694, -0.72]]","[459.382, 95.033]","[464.044, 121.972]",1.0
img114.png,"[42.6, 42.74, 34.28, -49.31, -83.59, 99.87]","[[233.1, 288.06, 212.41], [0.01, 0.009, -0.694, -0.72]]","[589.06, 212.173]","[604.351, 239.679]",0.0
img115.png,"[68.62, 4.88, 50.6, -20.2, -60.72, 102.76]","[[96.57, 306.14, 354.25], [0.015, 0.031, 0.684, 0.728]]","[535.688, 95.092]","[543.614, 120.559]",2.0
img115.png,"[82.97, -7.07, 59.29, -10.5, -54.81, 96.47]","[[23.43, 277.47, 364.76], [0.01, 0.009, -0.694, -0.72]]","[455.388, 94.892]","[460.748, 120.089]",1.0
img115.png,"[43.3, 43.93, 32.64, -48.65, -83.18, 100.1]","[[234.98, 295.18, 209.59], [0.01, 0.009, -0.694, -0.72]]","[580.516, 211.703]","[604.822, 242.033]",0.0
img116.png,"[120.44, 1.58, 51.71, 33.73, -60.43, 70.65]","[[-125.58, 282.36, 362.29], [0.01, 0.009, -0.694, -0.72]]","[337.708, 96.373]","[340.687, 121.972]",1.0
img116.png,"[84.27, -3.93, 56.5, -8.87, -55.02, 95.44]","[[20.08, 291.46, 364.74], [0.01, 0.009, -0.694, -0.72]]","[460.722, 91.245]","[467.811, 122.914]",2.0
img116.png,"[43.19, 16.07, 33.26, -54.75, -66.12, 122.23]","[[234.73, 294.13, 368.63], [0.01, 0.009, -0.694, -0.72]]","[592.503, 96.389]","[630.717, 120.559]",0.0
img117.png,"[44.63, 16.29, 32.84, -53.48, -65.24, 121.8]","[[230.27, 301.15, 369.23], [0.01, 0.009, -0.694, -0.72]]","[591.947, 95.146]","[628.834, 121.501]",0.0
img118.png,"[40.81, 13.17, 36.97, -56.66, -67.84, 122.45]","[[231.8, 273.74, 368.62], [0.01, 0.009, -0.694, -0.72]]","[591.092, 95.353]","[625.538, 119.147]",2.0
img119.png,"[86.17, -5.16, 58.01, -6.54, -55.14, 94.0]","[[12.35, 285.34, 363.11], [0.01, 0.009, -0.694, -0.72]]","[459.491, 94.249]","[462.161, 123.384]",0.0
img119.png,"[45.37, 19.22, 28.84, -53.2, -64.21, 122.43]","[[238.88, 315.86, 369.74], [0.01, 0.009, -0.694, -0.72]]","[588.628, 95.371]","[621.301, 120.559]",2.0
img119.png,"[114.79, 2.32, 50.42, 27.65, -58.23, 73.73]","[[-106.51, 298.42, 364.42], [0.01, 0.009, -0.694, -0.72]]","[353.255, 96.369]","[357.637, 123.855]",1.0
img120.png,"[145.06, 27.99, 19.31, 60.13, -67.92, 54.01]","[[-315.86, 291.27, 356.56], [0.01, 0.009, -0.694, -0.72]]","[587.689, 95.046]","[595.458, 88.331]",2.0
img121.png,"[145.76, 28.32, 18.78, 60.8, -68.24, 53.57]","[[-320.14, 288.54, 356.74], [0.01, 0.009, -0.694, -0.72]]","[181.383, 97.367]","[182.018, 126.68]",0.0
img121.png,"[45.43, 17.24, 31.3, -52.96, -64.47, 121.98]","[[231.38, 308.73, 370.52], [0.01, 0.009, -0.694, -0.72]]","[589.087, 94.967]","[618.947, 121.03]",2.0
